"Points:0","Points:1","Points:2","T","U:0","U:1","U:2"
13.6,9.2,-0.5,0.43628,0,0,0
13.8,9.2,-0.5,0.43316,0,0,0
14,9.2,-0.5,0.4301,0,0,0
14.2,9.2,-0.5,0.42711,0,0,0
14.4,9.2,-0.5,0.4242,0,0,0
14.6,9.2,-0.5,0.42136,0,0,0
14.8,9.2,-0.5,0.41859,0,0,0
15,9.2,-0.5,0.41591,0,0,0
15.2,9.2,-0.5,0.41331,0,0,0
15.4,9.2,-0.5,0.4108,0,0,0
15.6,9.2,-0.5,0.40837,0,0,0
15.8,9.2,-0.5,0.40604,0,0,0
16,9.2,-0.5,0.40379,0,0,0
16.2,9.2,-0.5,0.40165,0,0,0
16.4,9.2,-0.5,0.3996,0,0,0
16.6,9.2,-0.5,0.39764,0,0,0
16.8,9.2,-0.5,0.39579,0,0,0
17,9.2,-0.5,0.39405,0,0,0
17.2,9.2,-0.5,0.3924,0,0,0
17.4,9.2,-0.5,0.39087,0,0,0
17.6,9.2,-0.5,0.38944,0,0,0
17.8,9.2,-0.5,0.38812,0,0,0
18,9.2,-0.5,0.38691,0,0,0
18.2,9.2,-0.5,0.38581,0,0,0
18.4,9.2,-0.5,0.38482,0,0,0
18.6,9.2,-0.5,0.38395,0,0,0
18.8,9.2,-0.5,0.3832,0,0,0
19,9.2,-0.5,0.38255,0,0,0
19.2,9.2,-0.5,0.38203,0,0,0
19.4,9.2,-0.5,0.38162,0,0,0
19.6,9.2,-0.5,0.38133,0,0,0
19.8,9.2,-0.5,0.38115,0,0,0
20,9.2,-0.5,0.38109,0,0,0
0,9.4,-0.5,0.61892,0,0,0
0.2,9.4,-0.5,0.61886,0,0,0
0.4,9.4,-0.5,0.61868,0,0,0
0.6,9.4,-0.5,0.61839,0,0,0
0.8,9.4,-0.5,0.61798,0,0,0
1,9.4,-0.5,0.61746,0,0,0
1.2,9.4,-0.5,0.61681,0,0,0
1.4,9.4,-0.5,0.61606,0,0,0
1.6,9.4,-0.5,0.61519,0,0,0
1.8,9.4,-0.5,0.6142,0,0,0
2,9.4,-0.5,0.6131,0,0,0
2.2,9.4,-0.5,0.61189,0,0,0
2.4,9.4,-0.5,0.61057,0,0,0
2.6,9.4,-0.5,0.60914,0,0,0
2.8,9.4,-0.5,0.60761,0,0,0
3,9.4,-0.5,0.60596,0,0,0
3.2,9.4,-0.5,0.60421,0,0,0
3.4,9.4,-0.5,0.60236,0,0,0
3.6,9.4,-0.5,0.60041,0,0,0
3.8,9.4,-0.5,0.59836,0,0,0
4,9.4,-0.5,0.59621,0,0,0
4.2,9.4,-0.5,0.59397,0,0,0
4.4,9.4,-0.5,0.59163,0,0,0
4.6,9.4,-0.5,0.58921,0,0,0
4.8,9.4,-0.5,0.58669,0,0,0
5,9.4,-0.5,0.58409,0,0,0
5.2,9.4,-0.5,0.58141,0,0,0
5.4,9.4,-0.5,0.57865,0,0,0
5.6,9.4,-0.5,0.57581,0,0,0
5.8,9.4,-0.5,0.57289,0,0,0
6,9.4,-0.5,0.56991,0,0,0
6.2,9.4,-0.5,0.56685,0,0,0
6.4,9.4,-0.5,0.56373,0,0,0
6.6,9.4,-0.5,0.56054,0,0,0
6.8,9.4,-0.5,0.5573,0,0,0
7,9.4,-0.5,0.55399,0,0,0
7.2,9.4,-0.5,0.55064,0,0,0
7.4,9.4,-0.5,0.54723,0,0,0
7.6,9.4,-0.5,0.54378,0,0,0
7.8,9.4,-0.5,0.54029,0,0,0
8,9.4,-0.5,0.53675,0,0,0
8.2,9.4,-0.5,0.53318,0,0,0
8.4,9.4,-0.5,0.52958,0,0,0
8.6,9.4,-0.5,0.52595,0,0,0
8.8,9.4,-0.5,0.52229,0,0,0
9,9.4,-0.5,0.51861,0,0,0
9.2,9.4,-0.5,0.51491,0,0,0
9.4,9.4,-0.5,0.5112,0,0,0
9.6,9.4,-0.5,0.50747,0,0,0
9.8,9.4,-0.5,0.50374,0,0,0
10,9.4,-0.5,0.5,0,0,0
10.2,9.4,-0.5,0.49627,0,0,0
10.4,9.4,-0.5,0.49254,0,0,0
10.6,9.4,-0.5,0.48881,0,0,0
10.8,9.4,-0.5,0.4851,0,0,0
11,9.4,-0.5,0.4814,0,0,0
11.2,9.4,-0.5,0.47772,0,0,0
11.4,9.4,-0.5,0.47406,0,0,0
11.6,9.4,-0.5,0.47043,0,0,0
11.8,9.4,-0.5,0.46682,0,0,0
12,9.4,-0.5,0.46325,0,0,0
12.2,9.4,-0.5,0.45972,0,0,0
12.4,9.4,-0.5,0.45622,0,0,0
12.6,9.4,-0.5,0.45277,0,0,0
12.8,9.4,-0.5,0.44937,0,0,0
13,9.4,-0.5,0.44601,0,0,0
13.2,9.4,-0.5,0.44271,0,0,0
13.4,9.4,-0.5,0.43947,0,0,0
13.6,9.4,-0.5,0.43628,0,0,0
13.8,9.4,-0.5,0.43316,0,0,0
14,9.4,-0.5,0.4301,0,0,0
14.2,9.4,-0.5,0.42711,0,0,0
14.4,9.4,-0.5,0.4242,0,0,0
14.6,9.4,-0.5,0.42136,0,0,0
14.8,9.4,-0.5,0.41859,0,0,0
15,9.4,-0.5,0.41591,0,0,0
15.2,9.4,-0.5,0.41331,0,0,0
15.4,9.4,-0.5,0.4108,0,0,0
15.6,9.4,-0.5,0.40837,0,0,0
15.8,9.4,-0.5,0.40604,0,0,0
16,9.4,-0.5,0.40379,0,0,0
16.2,9.4,-0.5,0.40165,0,0,0
16.4,9.4,-0.5,0.3996,0,0,0
16.6,9.4,-0.5,0.39764,0,0,0
16.8,9.4,-0.5,0.39579,0,0,0
17,9.4,-0.5,0.39405,0,0,0
17.2,9.4,-0.5,0.3924,0,0,0
17.4,9.4,-0.5,0.39087,0,0,0
17.6,9.4,-0.5,0.38944,0,0,0
17.8,9.4,-0.5,0.38812,0,0,0
18,9.4,-0.5,0.38691,0,0,0
18.2,9.4,-0.5,0.38581,0,0,0
18.4,9.4,-0.5,0.38482,0,0,0
18.6,9.4,-0.5,0.38395,0,0,0
18.8,9.4,-0.5,0.3832,0,0,0
19,9.4,-0.5,0.38255,0,0,0
19.2,9.4,-0.5,0.38203,0,0,0
19.4,9.4,-0.5,0.38162,0,0,0
19.6,9.4,-0.5,0.38133,0,0,0
19.8,9.4,-0.5,0.38115,0,0,0
20,9.4,-0.5,0.38109,0,0,0
0,9.6,-0.5,0.61892,0,0,0
0.2,9.6,-0.5,0.61886,0,0,0
0.4,9.6,-0.5,0.61868,0,0,0
0.6,9.6,-0.5,0.61839,0,0,0
0.8,9.6,-0.5,0.61798,0,0,0
1,9.6,-0.5,0.61745,0,0,0
1.2,9.6,-0.5,0.61681,0,0,0
1.4,9.6,-0.5,0.61606,0,0,0
1.6,9.6,-0.5,0.61518,0,0,0
1.8,9.6,-0.5,0.6142,0,0,0
2,9.6,-0.5,0.6131,0,0,0
2.2,9.6,-0.5,0.61189,0,0,0
2.4,9.6,-0.5,0.61057,0,0,0
2.6,9.6,-0.5,0.60914,0,0,0
2.8,9.6,-0.5,0.6076,0,0,0
3,9.6,-0.5,0.60596,0,0,0
3.2,9.6,-0.5,0.60421,0,0,0
3.4,9.6,-0.5,0.60236,0,0,0
3.6,9.6,-0.5,0.60041,0,0,0
3.8,9.6,-0.5,0.59836,0,0,0
4,9.6,-0.5,0.59621,0,0,0
4.2,9.6,-0.5,0.59397,0,0,0
4.4,9.6,-0.5,0.59163,0,0,0
4.6,9.6,-0.5,0.58921,0,0,0
4.8,9.6,-0.5,0.58669,0,0,0
5,9.6,-0.5,0.58409,0,0,0
5.2,9.6,-0.5,0.58141,0,0,0
5.4,9.6,-0.5,0.57865,0,0,0
5.6,9.6,-0.5,0.57581,0,0,0
5.8,9.6,-0.5,0.57289,0,0,0
6,9.6,-0.5,0.5699,0,0,0
6.2,9.6,-0.5,0.56685,0,0,0
6.4,9.6,-0.5,0.56373,0,0,0
6.6,9.6,-0.5,0.56054,0,0,0
6.8,9.6,-0.5,0.5573,0,0,0
7,9.6,-0.5,0.55399,0,0,0
7.2,9.6,-0.5,0.55064,0,0,0
7.4,9.6,-0.5,0.54723,0,0,0
7.6,9.6,-0.5,0.54378,0,0,0
7.8,9.6,-0.5,0.54029,0,0,0
8,9.6,-0.5,0.53675,0,0,0
8.2,9.6,-0.5,0.53318,0,0,0
8.4,9.6,-0.5,0.52958,0,0,0
8.6,9.6,-0.5,0.52595,0,0,0
8.8,9.6,-0.5,0.52229,0,0,0
9,9.6,-0.5,0.51861,0,0,0
9.2,9.6,-0.5,0.51491,0,0,0
9.4,9.6,-0.5,0.51119,0,0,0
9.6,9.6,-0.5,0.50747,0,0,0
9.8,9.6,-0.5,0.50374,0,0,0
10,9.6,-0.5,0.5,0,0,0
10.2,9.6,-0.5,0.49627,0,0,0
10.4,9.6,-0.5,0.49254,0,0,0
10.6,9.6,-0.5,0.48881,0,0,0
10.8,9.6,-0.5,0.4851,0,0,0
11,9.6,-0.5,0.4814,0,0,0
11.2,9.6,-0.5,0.47772,0,0,0
11.4,9.6,-0.5,0.47406,0,0,0
11.6,9.6,-0.5,0.47043,0,0,0
11.8,9.6,-0.5,0.46682,0,0,0
12,9.6,-0.5,0.46325,0,0,0
12.2,9.6,-0.5,0.45972,0,0,0
12.4,9.6,-0.5,0.45622,0,0,0
12.6,9.6,-0.5,0.45277,0,0,0
12.8,9.6,-0.5,0.44937,0,0,0
13,9.6,-0.5,0.44601,0,0,0
13.2,9.6,-0.5,0.44271,0,0,0
13.4,9.6,-0.5,0.43947,0,0,0
13.6,9.6,-0.5,0.43628,0,0,0
13.8,9.6,-0.5,0.43316,0,0,0
14,9.6,-0.5,0.4301,0,0,0
14.2,9.6,-0.5,0.42711,0,0,0
14.4,9.6,-0.5,0.4242,0,0,0
14.6,9.6,-0.5,0.42136,0,0,0
14.8,9.6,-0.5,0.4186,0,0,0
15,9.6,-0.5,0.41591,0,0,0
15.2,9.6,-0.5,0.41331,0,0,0
15.4,9.6,-0.5,0.4108,0,0,0
15.6,9.6,-0.5,0.40837,0,0,0
15.8,9.6,-0.5,0.40604,0,0,0
16,9.6,-0.5,0.4038,0,0,0
16.2,9.6,-0.5,0.40165,0,0,0
16.4,9.6,-0.5,0.3996,0,0,0
16.6,9.6,-0.5,0.39764,0,0,0
16.8,9.6,-0.5,0.39579,0,0,0
17,9.6,-0.5,0.39405,0,0,0
17.2,9.6,-0.5,0.3924,0,0,0
17.4,9.6,-0.5,0.39087,0,0,0
17.6,9.6,-0.5,0.38944,0,0,0
17.8,9.6,-0.5,0.38812,0,0,0
18,9.6,-0.5,0.38691,0,0,0
18.2,9.6,-0.5,0.38581,0,0,0
18.4,9.6,-0.5,0.38483,0,0,0
18.6,9.6,-0.5,0.38395,0,0,0
18.8,9.6,-0.5,0.3832,0,0,0
19,9.6,-0.5,0.38256,0,0,0
19.2,9.6,-0.5,0.38203,0,0,0
19.4,9.6,-0.5,0.38162,0,0,0
19.6,9.6,-0.5,0.38133,0,0,0
19.8,9.6,-0.5,0.38115,0,0,0
20,9.6,-0.5,0.38109,0,0,0
0,9.8,-0.5,0.61892,0,0,0
0.2,9.8,-0.5,0.61886,0,0,0
0.4,9.8,-0.5,0.61868,0,0,0
0.6,9.8,-0.5,0.61839,0,0,0
0.8,9.8,-0.5,0.61798,0,0,0
1,9.8,-0.5,0.61745,0,0,0
1.2,9.8,-0.5,0.61681,0,0,0
1.4,9.8,-0.5,0.61606,0,0,0
1.6,9.8,-0.5,0.61518,0,0,0
1.8,9.8,-0.5,0.6142,0,0,0
2,9.8,-0.5,0.6131,0,0,0
2.2,9.8,-0.5,0.61189,0,0,0
2.4,9.8,-0.5,0.61057,0,0,0
2.6,9.8,-0.5,0.60914,0,0,0
2.8,9.8,-0.5,0.6076,0,0,0
3,9.8,-0.5,0.60596,0,0,0
3.2,9.8,-0.5,0.60421,0,0,0
3.4,9.8,-0.5,0.60236,0,0,0
3.6,9.8,-0.5,0.60041,0,0,0
3.8,9.8,-0.5,0.59836,0,0,0
4,9.8,-0.5,0.59621,0,0,0
4.2,9.8,-0.5,0.59397,0,0,0
4.4,9.8,-0.5,0.59163,0,0,0
4.6,9.8,-0.5,0.58921,0,0,0
4.8,9.8,-0.5,0.58669,0,0,0
5,9.8,-0.5,0.58409,0,0,0
5.2,9.8,-0.5,0.58141,0,0,0
5.4,9.8,-0.5,0.57865,0,0,0
5.6,9.8,-0.5,0.57581,0,0,0
5.8,9.8,-0.5,0.57289,0,0,0
6,9.8,-0.5,0.5699,0,0,0
6.2,9.8,-0.5,0.56685,0,0,0
6.4,9.8,-0.5,0.56373,0,0,0
6.6,9.8,-0.5,0.56054,0,0,0
6.8,9.8,-0.5,0.55729,0,0,0
7,9.8,-0.5,0.55399,0,0,0
7.2,9.8,-0.5,0.55064,0,0,0
7.4,9.8,-0.5,0.54723,0,0,0
7.6,9.8,-0.5,0.54378,0,0,0
7.8,9.8,-0.5,0.54029,0,0,0
8,9.8,-0.5,0.53675,0,0,0
8.2,9.8,-0.5,0.53318,0,0,0
8.4,9.8,-0.5,0.52958,0,0,0
8.6,9.8,-0.5,0.52595,0,0,0
8.8,9.8,-0.5,0.52229,0,0,0
9,9.8,-0.5,0.51861,0,0,0
9.2,9.8,-0.5,0.51491,0,0,0
9.4,9.8,-0.5,0.51119,0,0,0
9.6,9.8,-0.5,0.50747,0,0,0
9.8,9.8,-0.5,0.50374,0,0,0
10,9.8,-0.5,0.5,0,0,0
10.2,9.8,-0.5,0.49627,0,0,0
10.4,9.8,-0.5,0.49254,0,0,0
10.6,9.8,-0.5,0.48881,0,0,0
10.8,9.8,-0.5,0.4851,0,0,0
11,9.8,-0.5,0.4814,0,0,0
11.2,9.8,-0.5,0.47772,0,0,0
11.4,9.8,-0.5,0.47406,0,0,0
11.6,9.8,-0.5,0.47043,0,0,0
11.8,9.8,-0.5,0.46682,0,0,0
12,9.8,-0.5,0.46325,0,0,0
12.2,9.8,-0.5,0.45972,0,0,0
12.4,9.8,-0.5,0.45622,0,0,0
12.6,9.8,-0.5,0.45277,0,0,0
12.8,9.8,-0.5,0.44937,0,0,0
13,9.8,-0.5,0.44601,0,0,0
13.2,9.8,-0.5,0.44271,0,0,0
13.4,9.8,-0.5,0.43947,0,0,0
13.6,9.8,-0.5,0.43628,0,0,0
13.8,9.8,-0.5,0.43316,0,0,0
14,9.8,-0.5,0.4301,0,0,0
14.2,9.8,-0.5,0.42712,0,0,0
14.4,9.8,-0.5,0.4242,0,0,0
14.6,9.8,-0.5,0.42136,0,0,0
14.8,9.8,-0.5,0.4186,0,0,0
15,9.8,-0.5,0.41591,0,0,0
15.2,9.8,-0.5,0.41331,0,0,0
15.4,9.8,-0.5,0.4108,0,0,0
15.6,9.8,-0.5,0.40837,0,0,0
15.8,9.8,-0.5,0.40604,0,0,0
16,9.8,-0.5,0.4038,0,0,0
16.2,9.8,-0.5,0.40165,0,0,0
16.4,9.8,-0.5,0.3996,0,0,0
16.6,9.8,-0.5,0.39765,0,0,0
16.8,9.8,-0.5,0.3958,0,0,0
17,9.8,-0.5,0.39405,0,0,0
17.2,9.8,-0.5,0.3924,0,0,0
17.4,9.8,-0.5,0.39087,0,0,0
17.6,9.8,-0.5,0.38944,0,0,0
17.8,9.8,-0.5,0.38812,0,0,0
18,9.8,-0.5,0.38691,0,0,0
18.2,9.8,-0.5,0.38581,0,0,0
18.4,9.8,-0.5,0.38483,0,0,0
18.6,9.8,-0.5,0.38395,0,0,0
18.8,9.8,-0.5,0.3832,0,0,0
19,9.8,-0.5,0.38256,0,0,0
19.2,9.8,-0.5,0.38203,0,0,0
19.4,9.8,-0.5,0.38162,0,0,0
19.6,9.8,-0.5,0.38133,0,0,0
19.8,9.8,-0.5,0.38115,0,0,0
20,9.8,-0.5,0.3811,0,0,0
0,10,-0.5,0.61892,0,0,0
0.2,10,-0.5,0.61886,0,0,0
0.4,10,-0.5,0.61868,0,0,0
0.6,10,-0.5,0.61839,0,0,0
0.8,10,-0.5,0.61798,0,0,0
1,10,-0.5,0.61745,0,0,0
1.2,10,-0.5,0.61681,0,0,0
1.4,10,-0.5,0.61605,0,0,0
1.6,10,-0.5,0.61518,0,0,0
1.8,10,-0.5,0.6142,0,0,0
2,10,-0.5,0.6131,0,0,0
2.2,10,-0.5,0.61189,0,0,0
2.4,10,-0.5,0.61057,0,0,0
2.6,10,-0.5,0.60914,0,0,0
2.8,10,-0.5,0.6076,0,0,0
3,10,-0.5,0.60596,0,0,0
3.2,10,-0.5,0.60421,0,0,0
3.4,10,-0.5,0.60236,0,0,0
3.6,10,-0.5,0.60041,0,0,0
3.8,10,-0.5,0.59836,0,0,0
4,10,-0.5,0.59621,0,0,0
4.2,10,-0.5,0.59397,0,0,0
4.4,10,-0.5,0.59163,0,0,0
4.6,10,-0.5,0.58921,0,0,0
4.8,10,-0.5,0.58669,0,0,0
5,10,-0.5,0.58409,0,0,0
5.2,10,-0.5,0.58141,0,0,0
5.4,10,-0.5,0.57865,0,0,0
5.6,10,-0.5,0.57581,0,0,0
5.8,10,-0.5,0.57289,0,0,0
6,10,-0.5,0.5699,0,0,0
6.2,10,-0.5,0.56685,0,0,0
6.4,10,-0.5,0.56372,0,0,0
6.6,10,-0.5,0.56054,0,0,0
6.8,10,-0.5,0.55729,0,0,0
7,10,-0.5,0.55399,0,0,0
7.2,10,-0.5,0.55064,0,0,0
7.4,10,-0.5,0.54723,0,0,0
7.6,10,-0.5,0.54378,0,0,0
7.8,10,-0.5,0.54029,0,0,0
8,10,-0.5,0.53675,0,0,0
8.2,10,-0.5,0.53318,0,0,0
8.4,10,-0.5,0.52958,0,0,0
8.6,10,-0.5,0.52595,0,0,0
8.8,10,-0.5,0.52229,0,0,0
9,10,-0.5,0.51861,0,0,0
9.2,10,-0.5,0.51491,0,0,0
9.4,10,-0.5,0.51119,0,0,0
9.6,10,-0.5,0.50747,0,0,0
9.8,10,-0.5,0.50374,0,0,0
10,10,-0.5,0.5,0,0,0
10.2,10,-0.5,0.49627,0,0,0
10.4,10,-0.5,0.49254,0,0,0
10.6,10,-0.5,0.48881,0,0,0
10.8,10,-0.5,0.4851,0,0,0
11,10,-0.5,0.4814,0,0,0
11.2,10,-0.5,0.47772,0,0,0
11.4,10,-0.5,0.47406,0,0,0
11.6,10,-0.5,0.47043,0,0,0
11.8,10,-0.5,0.46682,0,0,0
12,10,-0.5,0.46325,0,0,0
12.2,10,-0.5,0.45972,0,0,0
12.4,10,-0.5,0.45622,0,0,0
12.6,10,-0.5,0.45277,0,0,0
12.8,10,-0.5,0.44937,0,0,0
13,10,-0.5,0.44601,0,0,0
13.2,10,-0.5,0.44271,0,0,0
13.4,10,-0.5,0.43947,0,0,0
13.6,10,-0.5,0.43628,0,0,0
13.8,10,-0.5,0.43316,0,0,0
14,10,-0.5,0.4301,0,0,0
14.2,10,-0.5,0.42712,0,0,0
14.4,10,-0.5,0.4242,0,0,0
14.6,10,-0.5,0.42136,0,0,0
14.8,10,-0.5,0.4186,0,0,0
15,10,-0.5,0.41591,0,0,0
15.2,10,-0.5,0.41331,0,0,0
15.4,10,-0.5,0.4108,0,0,0
15.6,10,-0.5,0.40837,0,0,0
15.8,10,-0.5,0.40604,0,0,0
16,10,-0.5,0.4038,0,0,0
16.2,10,-0.5,0.40165,0,0,0
16.4,10,-0.5,0.3996,0,0,0
16.6,10,-0.5,0.39765,0,0,0
16.8,10,-0.5,0.3958,0,0,0
17,10,-0.5,0.39405,0,0,0
17.2,10,-0.5,0.39241,0,0,0
17.4,10,-0.5,0.39087,0,0,0
17.6,10,-0.5,0.38944,0,0,0
17.8,10,-0.5,0.38812,0,0,0
18,10,-0.5,0.38691,0,0,0
18.2,10,-0.5,0.38581,0,0,0
18.4,10,-0.5,0.38483,0,0,0
18.6,10,-0.5,0.38396,0,0,0
18.8,10,-0.5,0.3832,0,0,0
19,10,-0.5,0.38256,0,0,0
19.2,10,-0.5,0.38203,0,0,0
19.4,10,-0.5,0.38162,0,0,0
19.6,10,-0.5,0.38133,0,0,0
19.8,10,-0.5,0.38115,0,0,0
20,10,-0.5,0.3811,0,0,0
0,0,0.5,0.61892,0,0,0
0.2,0,0.5,0.61886,0,0,0
0.4,0,0.5,0.61868,0,0,0
0.6,0,0.5,0.61839,0,0,0
0.8,0,0.5,0.61798,0,0,0
1,0,0.5,0.61746,0,0,0
1.2,0,0.5,0.61681,0,0,0
1.4,0,0.5,0.61606,0,0,0
1.6,0,0.5,0.61519,0,0,0
1.8,0,0.5,0.6142,0,0,0
2,0,0.5,0.6131,0,0,0
2.2,0,0.5,0.61189,0,0,0
2.4,0,0.5,0.61057,0,0,0
2.6,0,0.5,0.60914,0,0,0
2.8,0,0.5,0.60761,0,0,0
3,0,0.5,0.60596,0,0,0
3.2,0,0.5,0.60422,0,0,0
3.4,0,0.5,0.60237,0,0,0
3.6,0,0.5,0.60041,0,0,0
3.8,0,0.5,0.59836,0,0,0
4,0,0.5,0.59621,0,0,0
4.2,0,0.5,0.59397,0,0,0
4.4,0,0.5,0.59164,0,0,0
4.6,0,0.5,0.58921,0,0,0
4.8,0,0.5,0.5867,0,0,0
5,0,0.5,0.5841,0,0,0
5.2,0,0.5,0.58141,0,0,0
5.4,0,0.5,0.57865,0,0,0
5.6,0,0.5,0.57581,0,0,0
5.8,0,0.5,0.57289,0,0,0
6,0,0.5,0.56991,0,0,0
6.2,0,0.5,0.56685,0,0,0
6.4,0,0.5,0.56373,0,0,0
6.6,0,0.5,0.56054,0,0,0
6.8,0,0.5,0.5573,0,0,0
7,0,0.5,0.554,0,0,0
7.2,0,0.5,0.55064,0,0,0
7.4,0,0.5,0.54724,0,0,0
7.6,0,0.5,0.54378,0,0,0
7.8,0,0.5,0.54029,0,0,0
8,0,0.5,0.53675,0,0,0
8.2,0,0.5,0.53318,0,0,0
8.4,0,0.5,0.52958,0,0,0
8.6,0,0.5,0.52595,0,0,0
8.8,0,0.5,0.52229,0,0,0
9,0,0.5,0.51861,0,0,0
9.2,0,0.5,0.51491,0,0,0
9.4,0,0.5,0.5112,0,0,0
9.6,0,0.5,0.50747,0,0,0
9.8,0,0.5,0.50374,0,0,0
10,0,0.5,0.5,0,0,0
10.2,0,0.5,0.49627,0,0,0
10.4,0,0.5,0.49254,0,0,0
10.6,0,0.5,0.48881,0,0,0
10.8,0,0.5,0.4851,0,0,0
11,0,0.5,0.4814,0,0,0
11.2,0,0.5,0.47772,0,0,0
11.4,0,0.5,0.47406,0,0,0
11.6,0,0.5,0.47043,0,0,0
11.8,0,0.5,0.46682,0,0,0
12,0,0.5,0.46325,0,0,0
12.2,0,0.5,0.45972,0,0,0
12.4,0,0.5,0.45622,0,0,0
12.6,0,0.5,0.45277,0,0,0
12.8,0,0.5,0.44937,0,0,0
13,0,0.5,0.44601,0,0,0
13.2,0,0.5,0.44271,0,0,0
13.4,0,0.5,0.43947,0,0,0
13.6,0,0.5,0.43628,0,0,0
13.8,0,0.5,0.43316,0,0,0
14,0,0.5,0.4301,0,0,0
14.2,0,0.5,0.42711,0,0,0
14.4,0,0.5,0.4242,0,0,0
14.6,0,0.5,0.42136,0,0,0
14.8,0,0.5,0.4186,0,0,0
15,0,0.5,0.41591,0,0,0
15.2,0,0.5,0.41331,0,0,0
15.4,0,0.5,0.4108,0,0,0
15.6,0,0.5,0.40837,0,0,0
15.8,0,0.5,0.40604,0,0,0
16,0,0.5,0.40379,0,0,0
16.2,0,0.5,0.40165,0,0,0
16.4,0,0.5,0.3996,0,0,0
16.6,0,0.5,0.39764,0,0,0
16.8,0,0.5,0.39579,0,0,0
17,0,0.5,0.39405,0,0,0
17.2,0,0.5,0.3924,0,0,0
17.4,0,0.5,0.39087,0,0,0
17.6,0,0.5,0.38944,0,0,0
17.8,0,0.5,0.38812,0,0,0
18,0,0.5,0.38691,0,0,0
18.2,0,0.5,0.38581,0,0,0
18.4,0,0.5,0.38482,0,0,0
18.6,0,0.5,0.38395,0,0,0
18.8,0,0.5,0.3832,0,0,0
19,0,0.5,0.38255,0,0,0
19.2,0,0.5,0.38203,0,0,0
19.4,0,0.5,0.38162,0,0,0
19.6,0,0.5,0.38133,0,0,0
19.8,0,0.5,0.38115,0,0,0
20,0,0.5,0.38109,0,0,0
0,0.2,0.5,0.61892,0,0,0
0.2,0.2,0.5,0.61886,0,0,0
0.4,0.2,0.5,0.61868,0,0,0
0.6,0.2,0.5,0.61839,0,0,0
0.8,0.2,0.5,0.61798,0,0,0
1,0.2,0.5,0.61746,0,0,0
1.2,0.2,0.5,0.61681,0,0,0
1.4,0.2,0.5,0.61606,0,0,0
1.6,0.2,0.5,0.61519,0,0,0
1.8,0.2,0.5,0.6142,0,0,0
2,0.2,0.5,0.6131,0,0,0
2.2,0.2,0.5,0.61189,0,0,0
2.4,0.2,0.5,0.61057,0,0,0
2.6,0.2,0.5,0.60914,0,0,0
2.8,0.2,0.5,0.60761,0,0,0
3,0.2,0.5,0.60596,0,0,0
3.2,0.2,0.5,0.60422,0,0,0
3.4,0.2,0.5,0.60237,0,0,0
3.6,0.2,0.5,0.60041,0,0,0
3.8,0.2,0.5,0.59836,0,0,0
4,0.2,0.5,0.59621,0,0,0
4.2,0.2,0.5,0.59397,0,0,0
4.4,0.2,0.5,0.59164,0,0,0
4.6,0.2,0.5,0.58921,0,0,0
4.8,0.2,0.5,0.5867,0,0,0
5,0.2,0.5,0.5841,0,0,0
5.2,0.2,0.5,0.58141,0,0,0
5.4,0.2,0.5,0.57865,0,0,0
5.6,0.2,0.5,0.57581,0,0,0
5.8,0.2,0.5,0.57289,0,0,0
6,0.2,0.5,0.56991,0,0,0
6.2,0.2,0.5,0.56685,0,0,0
6.4,0.2,0.5,0.56373,0,0,0
6.6,0.2,0.5,0.56054,0,0,0
6.8,0.2,0.5,0.5573,0,0,0
7,0.2,0.5,0.554,0,0,0
7.2,0.2,0.5,0.55064,0,0,0
7.4,0.2,0.5,0.54724,0,0,0
7.6,0.2,0.5,0.54378,0,0,0
7.8,0.2,0.5,0.54029,0,0,0
8,0.2,0.5,0.53675,0,0,0
8.2,0.2,0.5,0.53318,0,0,0
8.4,0.2,0.5,0.52958,0,0,0
8.6,0.2,0.5,0.52595,0,0,0
8.8,0.2,0.5,0.52229,0,0,0
9,0.2,0.5,0.51861,0,0,0
9.2,0.2,0.5,0.51491,0,0,0
9.4,0.2,0.5,0.5112,0,0,0
9.6,0.2,0.5,0.50747,0,0,0
9.8,0.2,0.5,0.50374,0,0,0
10,0.2,0.5,0.5,0,0,0
10.2,0.2,0.5,0.49627,0,0,0
10.4,0.2,0.5,0.49254,0,0,0
10.6,0.2,0.5,0.48881,0,0,0
10.8,0.2,0.5,0.4851,0,0,0
11,0.2,0.5,0.4814,0,0,0
11.2,0.2,0.5,0.47772,0,0,0
11.4,0.2,0.5,0.47406,0,0,0
11.6,0.2,0.5,0.47043,0,0,0
11.8,0.2,0.5,0.46682,0,0,0
12,0.2,0.5,0.46325,0,0,0
12.2,0.2,0.5,0.45972,0,0,0
12.4,0.2,0.5,0.45622,0,0,0
12.6,0.2,0.5,0.45277,0,0,0
12.8,0.2,0.5,0.44937,0,0,0
13,0.2,0.5,0.44601,0,0,0
13.2,0.2,0.5,0.44271,0,0,0
13.4,0.2,0.5,0.43947,0,0,0
13.6,0.2,0.5,0.43628,0,0,0
13.8,0.2,0.5,0.43316,0,0,0
14,0.2,0.5,0.4301,0,0,0
14.2,0.2,0.5,0.42711,0,0,0
14.4,0.2,0.5,0.4242,0,0,0
14.6,0.2,0.5,0.42136,0,0,0
14.8,0.2,0.5,0.41859,0,0,0
15,0.2,0.5,0.41591,0,0,0
15.2,0.2,0.5,0.41331,0,0,0
15.4,0.2,0.5,0.4108,0,0,0
15.6,0.2,0.5,0.40837,0,0,0
